timestamp,output[2],output[3],output[4],output[5],output[6],output[7]
9000000,900,900,900,900,900,900
9004000,900,900,900,900,900,900
9008000,900,900,900,900,900,900
9012000,900,900,900,900,900,900
9020000,900,900,900,900,900,900
9024000,900,900,900,900,900,900
9028000,900,900,900,900,900,900
9032000,900,900,900,900,900,900
9036000,900,900,900,900,900,900
9040000,900,900,900,900,900,900
9044000,900,900,900,900,900,900
9048000,900,900,900,900,900,900
9052000,900,900,900,900,900,900
9056000,900,900,900,900,900,900
9060000,900,900,900,900,900,900
9064000,900,900,900,900,900,900
9068000,900,900,900,900,900,900
9072000,900,900,900,900,900,900
9076000,900,900,900,900,900,900
9080000,900,900,900,900,900,900
9084000,900,900,900,900,900,900
9088000,900,900,900,900,900,900
9092000,900,900,900,900,900,900
9096000,900,900,900,900,900,900
9100000,900,900,900,900,900,900
9104000,900,900,900,900,900,900
9108000,900,900,900,900,900,900
9112000,900,900,900,900,900,900
9116000,900,900,900,900,900,900
9120000,900,900,900,900,900,900
9124000,900,900,900,900,900,900
9128000,900,900,900,900,900,900
9132000,900,900,900,900,900,900
9136000,900,900,900,900,900,900
9140000,900,900,900,900,900,900
9144000,900,900,900,900,900,900
9148000,900,900,900,900,900,900
9152000,900,900,900,900,900,900
9156000,900,900,900,900,900,900
9160000,900,900,900,900,900,900
9164000,900,900,900,900,900,900
9168000,900,900,900,900,900,900
9172000,900,900,900,900,900,900
9176000,900,900,900,900,900,900
9180000,900,900,900,900,900,900
9184000,900,900,900,900,900,900
9188000,900,900,900,900,900,900
9192000,900,900,900,900,900,900
9196000,900,900,900,900,900,900
9200000,900,900,900,900,900,900
9204000,900,900,900,900,900,900
9208000,900,900,900,900,900,900
9212000,900,900,900,900,900,900
9216000,900,900,900,900,900,900
9220000,900,900,900,900,900,900
9224000,900,900,900,900,900,900
9228000,900,900,900,900,900,900
9232000,900,900,900,900,900,900
9236000,900,900,900,900,900,900
9240000,900,900,900,900,900,900
9244000,900,900,900,900,900,900
9248000,900,900,900,900,900,900
9252000,900,900,900,900,900,900
9256000,900,900,900,900,900,900
9260000,900,900,900,900,900,900
9264000,900,900,900,900,900,900
9268000,900,900,900,900,900,900
9272000,900,900,900,900,900,900
9276000,900,900,900,900,900,900
9280000,900,900,900,900,900,900
9284000,900,900,900,900,900,900
9288000,900,900,900,900,900,900
9292000,900,900,900,900,900,900
9296000,900,900,900,900,900,900
9300000,900,900,900,900,900,900
9304000,900,900,900,900,900,900
9308000,900,900,900,900,900,900
9312000,900,900,900,900,900,900
9316000,900,900,900,900,900,900
9324000,900,900,900,900,900,900
9332000,900,900,900,900,900,900
9336000,900,900,900,900,900,900
9340000,900,900,900,900,900,900
9344000,900,900,900,900,900,900
9348000,900,900,900,900,900,900
9356000,900,900,900,900,900,900
9360000,900,900,900,900,900,900
9364000,900,900,900,900,900,900
9368000,900,900,900,900,900,900
9372000,900,900,900,900,900,900
9380000,900,900,900,900,900,900
9384000,900,900,900,900,900,900
9388000,900,900,900,900,900,900
9392000,900,900,900,900,900,900
9396000,900,900,900,900,900,900
9400000,900,900,900,900,900,900
9404000,900,900,900,900,900,900
9408000,900,900,900,900,900,900
9412000,900,900,900,900,900,900
9416000,900,900,900,900,900,900
9420000,900,900,900,900,900,900
9424000,900,900,900,900,900,900
9428000,900,900,900,900,900,900
9432000,900,900,900,900,900,900
9436000,900,900,900,900,900,900
9440000,900,900,900,900,900,900
9444000,900,900,900,900,900,900
9448000,900,900,900,900,900,900
9452000,900,900,900,900,900,900
9456000,900,900,900,900,900,900
9460000,900,900,900,900,900,900
9464000,900,900,900,900,900,900
9468000,900,900,900,900,900,900
9472000,900,900,900,900,900,900
9476000,900,900,900,900,900,900
9480000,900,900,900,900,900,900
9484000,900,900,900,900,900,900
9488000,900,900,900,900,900,900
9492000,900,900,900,900,900,900
9496000,900,900,900,900,900,900
9500000,900,900,900,900,900,900
9504000,900,900,900,900,900,900
9508000,900,900,900,900,900,900
9512000,900,900,900,900,900,900
9516000,900,900,900,900,900,900
9520000,900,900,900,900,900,900
9524000,900,900,900,900,900,900
9528000,900,900,900,900,900,900
9532000,900,900,900,900,900,900
9536000,900,900,900,900,900,900
9540000,900,900,900,900,900,900
9544000,900,900,900,900,900,900
9548000,900,900,900,900,900,900
9552000,900,900,900,900,900,900
9556000,900,900,900,900,900,900
9560000,900,900,900,900,900,900
9564000,900,900,900,900,900,900
9568000,900,900,900,900,900,900
9572000,900,900,900,900,900,900
9576000,900,900,900,900,900,900
9580000,900,900,900,900,900,900
9584000,900,900,900,900,900,900
9588000,900,900,900,900,900,900
9592000,900,900,900,900,900,900
9596000,900,900,900,900,900,900
9600000,900,900,900,900,900,900
9604000,900,900,900,900,900,900
9608000,900,900,900,900,900,900
9612000,900,900,900,900,900,900
9616000,900,900,900,900,900,900
9620000,900,900,900,900,900,900
9624000,900,900,900,900,900,900
9628000,900,900,900,900,900,900
9632000,900,900,900,900,900,900
9636000,900,900,900,900,900,900
9640000,900,900,900,900,900,900
9644000,900,900,900,900,900,900
9652000,900,900,900,900,900,900
9656000,900,900,900,900,900,900
9660000,900,900,900,900,900,900
9664000,900,900,900,900,900,900
9668000,900,900,900,900,900,900
9672000,900,900,900,900,900,900
9676000,900,900,900,900,900,900
9680000,900,900,900,900,900,900
9684000,900,900,900,900,900,900
9688000,900,900,900,900,900,900
9692000,900,900,900,900,900,900
9696000,900,900,900,900,900,900
9700000,900,900,900,900,900,900
9704000,900,900,900,900,900,900
9708000,900,900,900,900,900,900
9712000,900,900,900,900,900,900
9720000,900,900,900,900,900,900
9724000,900,900,900,900,900,900
9728000,900,900,900,900,900,900
9732000,900,900,900,900,900,900
9736000,900,900,900,900,900,900
9740000,900,900,900,900,900,900
9744000,900,900,900,900,900,900
9748000,900,900,900,900,900,900
9752000,900,900,900,900,900,900
9756000,900,900,900,900,900,900
9760000,900,900,900,900,900,900
9764000,900,900,900,900,900,900
9768000,900,900,900,900,900,900
9772000,900,900,900,900,900,900
9780000,900,900,900,900,900,900
9784000,900,900,900,900,900,900
9788000,900,900,900,900,900,900
9792000,900,900,900,900,900,900
9796000,900,900,900,900,900,900
9800000,900,900,900,900,900,900
9804000,900,900,900,900,900,900
9808000,900,900,900,900,900,900
9812000,900,900,900,900,900,900
9816000,900,900,900,900,900,900
9820000,900,900,900,900,900,900
9824000,900,900,900,900,900,900
9828000,900,900,900,900,900,900
9832000,900,900,900,900,900,900
9836000,900,900,900,900,900,900
9840000,900,900,900,900,900,900
9844000,900,900,900,900,900,900
9848000,900,900,900,900,900,900
9852000,900,900,900,900,900,900
9856000,900,900,900,900,900,900
9860000,900,900,900,900,900,900
9864000,900,900,900,900,900,900
9868000,900,900,900,900,900,900
9872000,900,900,900,900,900,900
9876000,900,900,900,900,900,900
9880000,900,900,900,900,900,900
9884000,900,900,900,900,900,900
9888000,900,900,900,900,900,900
9892000,900,900,900,900,900,900
9896000,900,900,900,900,900,900
9900000,900,900,900,900,900,900
9904000,900,900,900,900,900,900
9908000,900,900,900,900,900,900
9912000,900,900,900,900,900,900
9916000,900,900,900,900,900,900
9920000,900,900,900,900,900,900
9924000,900,900,900,900,900,900
9928000,900,900,900,900,900,900
9932000,900,900,900,900,900,900
9936000,900,900,900,900,900,900
9940000,900,900,900,900,900,900
9944000,900,900,900,900,900,900
9948000,900,900,900,900,900,900
9952000,900,900,900,900,900,900
9956000,900,900,900,900,900,900
9960000,900,900,900,900,900,900
9964000,900,900,900,900,900,900
9968000,900,900,900,900,900,900
9972000,900,900,900,900,900,900
9976000,900,900,900,900,900,900
9980000,900,900,900,900,900,900
9984000,900,900,900,900,900,900
9988000,900,900,900,900,900,900
9992000,900,900,900,900,900,900
9996000,900,900,900,900,900,900
10000000,900,900,900,900,900,900
10004000,900,900,900,900,900,900
10008000,900,900,900,900,900,900
10012000,900,900,900,900,900,900
10016000,900,900,900,900,900,900
10020000,900,900,900,900,900,900
10024000,900,900,900,900,900,900
10028000,900,900,900,900,900,900
10032000,900,900,900,900,900,900
10036000,900,900,900,900,900,900
10040000,900,900,900,900,900,900
10044000,900,900,900,900,900,900
10048000,900,900,900,900,900,900
10052000,900,900,900,900,900,900
10056000,900,900,900,900,900,900
10060000,900,900,900,900,900,900
10064000,900,900,900,900,900,900
10068000,900,900,900,900,900,900
10072000,900,900,900,900,900,900
10076000,900,900,900,900,900,900
10080000,900,900,900,900,900,900
10084000,900,900,900,900,900,900
10088000,900,900,900,900,900,900
10092000,900,900,900,900,900,900
10096000,900,900,900,900,900,900
10100000,900,900,900,900,900,900
10104000,900,900,900,900,900,900
10108000,900,900,900,900,900,900
10112000,900,900,900,900,900,900
10116000,900,900,900,900,900,900
10124000,900,900,900,900,900,900
10132000,900,900,900,900,900,900
10136000,900,900,900,900,900,900
10140000,900,900,900,900,900,900
10144000,900,900,900,900,900,900
10148000,900,900,900,900,900,900
10152000,900,900,900,900,900,900
10156000,900,900,900,900,900,900
10160000,900,900,900,900,900,900
10164000,900,900,900,900,900,900
10168000,900,900,900,900,900,900
10172000,900,900,900,900,900,900
10176000,900,900,900,900,900,900
10180000,900,900,900,900,900,900
10184000,900,900,900,900,900,900
10188000,900,900,900,900,900,900
10192000,900,900,900,900,900,900
10196000,900,900,900,900,900,900
