timestamp,output[2],output[3],output[4],output[5],output[6],output[7]
18000000,900,900,900,900,900,900
18004000,900,900,900,900,900,900
18008000,900,900,900,900,900,900
18012000,900,900,900,900,900,900
18016000,900,900,900,900,900,900
18020000,900,900,900,900,900,900
18024000,900,900,900,900,900,900
18028000,900,900,900,900,900,900
18032000,900,900,900,900,900,900
18036000,900,900,900,900,900,900
18040000,900,900,900,900,900,900
18044000,900,900,900,900,900,900
18048000,900,900,900,900,900,900
18052000,900,900,900,900,900,900
18056000,900,900,900,900,900,900
18060000,900,900,900,900,900,900
18064000,900,900,900,900,900,900
18068000,900,900,900,900,900,900
18072000,900,900,900,900,900,900
18076000,900,900,900,900,900,900
18080000,900,900,900,900,900,900
18084000,900,900,900,900,900,900
18088000,900,900,900,900,900,900
18092000,900,900,900,900,900,900
18096000,900,900,900,900,900,900
18100000,900,900,900,900,900,900
18104000,900,900,900,900,900,900
18108000,900,900,900,900,900,900
18112000,900,900,900,900,900,900
18116000,900,900,900,900,900,900
18124000,900,900,900,900,900,900
18132000,900,900,900,900,900,900
18136000,900,900,900,900,900,900
18140000,900,900,900,900,900,900
18144000,900,900,900,900,900,900
18148000,900,900,900,900,900,900
18152000,900,900,900,900,900,900
18156000,900,900,900,900,900,900
18160000,900,900,900,900,900,900
18164000,900,900,900,900,900,900
18168000,900,900,900,900,900,900
18172000,900,900,900,900,900,900
18176000,900,900,900,900,900,900
18180000,900,900,900,900,900,900
18184000,900,900,900,900,900,900
18188000,900,900,900,900,900,900
18192000,900,900,900,900,900,900
18196000,900,900,900,900,900,900
18200000,900,900,900,900,900,900
18204000,900,900,900,900,900,900
18208000,900,900,900,900,900,900
18212000,900,900,900,900,900,900
18216000,900,900,900,900,900,900
18220000,900,900,900,900,900,900
18224000,900,900,900,900,900,900
18228000,900,900,900,900,900,900
18232000,900,900,900,900,900,900
18236000,900,900,900,900,900,900
18240000,900,900,900,900,900,900
18244000,900,900,900,900,900,900
18248000,900,900,900,900,900,900
18252000,900,900,900,900,900,900
18256000,900,900,900,900,900,900
18260000,900,900,900,900,900,900
18264000,900,900,900,900,900,900
18268000,900,900,900,900,900,900
18272000,900,900,900,900,900,900
18276000,900,900,900,900,900,900
18280000,1501,1500,2000,1491,1508,1510
18284000,1501,1500,2000,1491,1508,1510
18288000,1500,1500,2000,1491,1508,1510
18292000,1500,1500,2000,1490,1509,1510
18296000,1500,1500,2000,1490,1509,1510
18300000,1500,1500,2000,1491,1508,1510
18304000,1501,1500,2000,1491,1508,1510
18308000,1501,1500,2000,1492,1507,1510
18312000,1500,1500,2000,1492,1507,1510
18316000,1500,1500,2000,1491,1508,1510
18320000,1500,1500,2000,1491,1508,1510
18324000,1500,1500,2000,1491,1508,1510
18328000,1501,1500,2000,1489,1510,1510
18332000,1501,1500,2000,1489,1510,1510
18336000,1501,1500,2000,1490,1509,1510
18340000,1501,1500,2000,1491,1508,1510
18348000,1500,1500,2000,1492,1507,1510
18352000,1500,1500,2000,1492,1507,1510
18356000,1500,1500,2000,1492,1507,1510
18360000,1500,1500,2000,1491,1508,1510
18364000,1500,1500,2000,1490,1509,1510
18368000,1500,1500,2000,1490,1509,1510
18372000,1499,1500,2000,1490,1509,1510
18376000,1499,1500,2000,1490,1509,1510
18380000,1500,1500,2000,1490,1509,1510
18384000,1501,1500,2000,1490,1509,1510
18388000,1502,1500,2000,1490,1509,1510
18392000,1502,1500,2000,1490,1509,1510
18396000,1501,1500,2000,1490,1509,1510
18400000,1501,1500,2000,1491,1508,1510
18404000,1501,1500,2000,1491,1508,1510
18408000,1500,1500,2000,1491,1508,1510
18412000,1500,1500,2000,1491,1508,1510
18416000,1501,1500,2000,1490,1509,1510
18424000,1501,1500,2000,1490,1509,1510
18428000,1502,1500,2000,1489,1510,1510
18432000,1502,1500,2000,1489,1510,1510
18436000,1502,1500,2000,1489,1510,1510
18440000,1502,1500,2000,1490,1509,1510
18444000,1503,1500,2000,1490,1509,1510
18452000,1502,1500,2000,1491,1508,1510
18456000,1501,1500,2000,1491,1508,1510
18460000,1501,1500,2000,1491,1508,1510
18464000,1501,1500,2000,1491,1508,1510
18468000,1501,1500,2000,1490,1509,1510
18472000,1501,1500,2000,1490,1509,1510
18476000,1501,1500,2000,1491,1508,1510
18480000,1501,1500,2000,1491,1508,1510
18484000,1501,1500,2000,1491,1508,1510
18488000,1501,1500,2000,1491,1508,1510
18492000,1501,1500,2000,1491,1508,1510
18496000,1501,1500,2000,1491,1508,1510
18500000,1501,1500,2000,1491,1508,1510
18504000,1501,1500,2000,1491,1508,1510
18508000,1501,1500,2000,1491,1508,1510
18512000,1501,1500,2000,1491,1508,1510
18516000,1501,1500,2000,1490,1509,1510
18520000,1501,1500,2000,1490,1509,1510
18524000,1501,1500,2000,1490,1509,1510
18528000,1501,1500,2000,1491,1508,1510
18532000,1501,1500,2000,1490,1509,1510
18536000,1501,1500,2000,1490,1509,1510
18540000,1501,1500,2000,1490,1509,1510
18544000,1501,1500,2000,1490,1509,1510
18548000,1501,1500,2000,1490,1509,1510
18552000,1501,1500,2000,1490,1509,1510
18556000,1501,1500,2000,1491,1508,1510
18560000,1501,1500,2000,1491,1508,1510
18564000,1501,1500,2000,1490,1509,1510
18568000,1501,1500,2000,1490,1509,1510
18572000,1501,1500,2000,1490,1509,1510
18576000,1500,1500,2000,1490,1509,1510
18580000,1500,1500,2000,1490,1509,1510
18584000,1501,1500,2000,1490,1509,1510
18588000,1501,1500,2000,1491,1508,1509
18592000,1501,1500,2000,1491,1508,1509
18596000,1501,1500,2000,1491,1508,1509
18600000,1501,1500,2000,1492,1507,1509
18604000,1501,1500,2000,1493,1506,1509
18608000,1501,1500,2000,1493,1506,1509
18612000,1501,1500,2000,1493,1506,1509
18616000,1501,1500,2000,1492,1507,1509
18620000,1501,1500,2000,1492,1507,1509
18624000,1501,1500,2000,1492,1507,1509
18628000,1501,1500,2000,1492,1507,1509
18632000,1501,1500,2000,1492,1507,1509
18636000,1501,1500,2000,1492,1507,1509
18640000,1501,1500,2000,1492,1507,1509
18644000,1501,1500,2000,1492,1507,1509
18652000,1501,1500,2000,1492,1507,1509
18656000,1501,1500,2000,1492,1507,1509
18660000,1501,1500,2000,1492,1507,1509
18664000,1501,1500,2000,1492,1507,1509
18668000,1501,1500,2000,1492,1507,1509
18672000,1501,1500,2000,1492,1507,1509
18676000,1501,1500,2000,1492,1507,1509
18680000,1501,1500,2000,1492,1507,1509
18688000,1501,1500,2000,1492,1507,1509
18692000,1501,1500,2000,1494,1505,1507
18696000,1500,1500,2000,1494,1505,1507
18700000,1500,1500,2000,1494,1505,1507
18704000,1500,1500,2000,1494,1505,1507
18708000,1500,1500,2000,1495,1504,1507
18712000,1500,1500,2000,1494,1505,1507
18716000,1500,1500,2000,1494,1505,1507
18720000,1500,1500,2000,1494,1505,1507
18724000,1499,1500,2000,1494,1505,1319
18728000,1499,1500,2000,1494,1505,1319
18732000,1499,1500,2000,1494,1505,1319
18740000,1499,1500,2000,1494,1505,1319
18744000,1498,1500,2000,1495,1504,1319
18748000,1497,1500,2000,1495,1504,1326
18752000,1496,1500,2000,1495,1504,1326
18756000,1495,1500,2000,1496,1503,1327
18760000,1494,1500,2000,1497,1502,1327
18764000,1493,1500,2000,1498,1501,1327
18768000,1492,1500,2000,1498,1501,1327
18772000,1491,1500,2000,1499,1500,1334
18776000,1490,1500,2000,1500,1499,1335
