timestamp,output[2],output[3],output[4],output[5],output[6],output[7]
17004000,900,900,900,900,900,900
17008000,900,900,900,900,900,900
17012000,900,900,900,900,900,900
17016000,900,900,900,900,900,900
17020000,900,900,900,900,900,900
17024000,900,900,900,900,900,900
17028000,900,900,900,900,900,900
17032000,900,900,900,900,900,900
17036000,900,900,900,900,900,900
17040000,900,900,900,900,900,900
17044000,900,900,900,900,900,900
17048000,900,900,900,900,900,900
17052000,900,900,900,900,900,900
17056000,900,900,900,900,900,900
17060000,900,900,900,900,900,900
17064000,900,900,900,900,900,900
17068000,900,900,900,900,900,900
17072000,900,900,900,900,900,900
17076000,900,900,900,900,900,900
17080000,900,900,900,900,900,900
17084000,900,900,900,900,900,900
17088000,900,900,900,900,900,900
17092000,900,900,900,900,900,900
17096000,900,900,900,900,900,900
17100000,900,900,900,900,900,900
17104000,900,900,900,900,900,900
17108000,900,900,900,900,900,900
17112000,900,900,900,900,900,900
17116000,900,900,900,900,900,900
17120000,900,900,900,900,900,900
17124000,900,900,900,900,900,900
17128000,900,900,900,900,900,900
17132000,900,900,900,900,900,900
17136000,900,900,900,900,900,900
17140000,900,900,900,900,900,900
17144000,900,900,900,900,900,900
17148000,900,900,900,900,900,900
17152000,900,900,900,900,900,900
17156000,900,900,900,900,900,900
17160000,900,900,900,900,900,900
17164000,900,900,900,900,900,900
17168000,900,900,900,900,900,900
17172000,900,900,900,900,900,900
17180000,900,900,900,900,900,900
17184000,900,900,900,900,900,900
17188000,900,900,900,900,900,900
17192000,900,900,900,900,900,900
17196000,900,900,900,900,900,900
17200000,900,900,900,900,900,900
17204000,900,900,900,900,900,900
17208000,900,900,900,900,900,900
17212000,900,900,900,900,900,900
17216000,900,900,900,900,900,900
17220000,900,900,900,900,900,900
17224000,900,900,900,900,900,900
17228000,900,900,900,900,900,900
17232000,900,900,900,900,900,900
17236000,900,900,900,900,900,900
17240000,900,900,900,900,900,900
17244000,900,900,900,900,900,900
17248000,900,900,900,900,900,900
17252000,900,900,900,900,900,900
17256000,900,900,900,900,900,900
17260000,900,900,900,900,900,900
17264000,900,900,900,900,900,900
17268000,900,900,900,900,900,900
17272000,900,900,900,900,900,900
17276000,900,900,900,900,900,900
17280000,1501,1500,2000,1489,1510,1511
17284000,1501,1500,2000,1489,1510,1511
17288000,1501,1500,2000,1490,1509,1511
17292000,1501,1500,2000,1490,1509,1511
17296000,1502,1500,2000,1489,1510,1511
17300000,1501,1500,2000,1489,1510,1511
17304000,1501,1500,2000,1489,1510,1511
17308000,1500,1500,2000,1489,1510,1511
17312000,1500,1500,2000,1489,1510,1511
17316000,1500,1500,2000,1489,1510,1511
17320000,1501,1500,2000,1489,1510,1511
17324000,1501,1500,2000,1490,1509,1511
17328000,1501,1500,2000,1490,1509,1511
17332000,1501,1500,2000,1490,1509,1511
17336000,1501,1500,2000,1490,1509,1511
17340000,1501,1500,2000,1490,1509,1511
17344000,1501,1500,2000,1491,1508,1511
17348000,1501,1500,2000,1491,1508,1511
17352000,1500,1500,2000,1491,1508,1511
17356000,1500,1500,2000,1490,1509,1511
17360000,1500,1500,2000,1489,1510,1511
17364000,1500,1500,2000,1489,1510,1511
17368000,1501,1500,2000,1488,1511,1511
17372000,1502,1500,2000,1489,1510,1511
17376000,1502,1500,2000,1490,1509,1511
17380000,1501,1500,2000,1490,1509,1511
17384000,1501,1500,2000,1490,1509,1511
17388000,1501,1500,2000,1490,1509,1511
17392000,1501,1500,2000,1490,1509,1511
17396000,1502,1500,2000,1489,1510,1511
17400000,1503,1500,2000,1489,1510,1511
17404000,1503,1500,2000,1489,1510,1511
17408000,1503,1500,2000,1489,1510,1511
17412000,1503,1500,2000,1489,1510,1511
17416000,1502,1500,2000,1489,1510,1511
17420000,1501,1500,2000,1489,1510,1511
17424000,1501,1500,2000,1490,1509,1511
17428000,1501,1500,2000,1490,1509,1511
17432000,1501,1500,2000,1490,1509,1511
17436000,1502,1500,2000,1489,1510,1511
17440000,1502,1500,2000,1489,1510,1511
17444000,1502,1500,2000,1489,1510,1511
17448000,1502,1500,2000,1490,1509,1511
17452000,1502,1500,2000,1490,1509,1511
17456000,1502,1500,2000,1490,1509,1511
17460000,1501,1500,2000,1490,1509,1511
17464000,1501,1500,2000,1490,1509,1511
17468000,1501,1500,2000,1490,1509,1511
17472000,1501,1500,2000,1490,1509,1511
17476000,1502,1500,2000,1490,1509,1511
17484000,1502,1500,2000,1490,1509,1511
17488000,1501,1500,2000,1489,1510,1511
17492000,1501,1500,2000,1489,1510,1510
17496000,1501,1500,2000,1489,1510,1510
17500000,1501,1500,2000,1489,1510,1511
17504000,1501,1500,2000,1490,1509,1511
17508000,1501,1500,2000,1490,1509,1511
17516000,1501,1500,2000,1488,1511,1511
17520000,1501,1500,2000,1488,1511,1511
17524000,1501,1500,2000,1488,1511,1511
17528000,1501,1500,2000,1489,1510,1511
17532000,1502,1500,2000,1490,1509,1511
17536000,1502,1500,2000,1490,1509,1511
17540000,1502,1500,2000,1490,1509,1511
17544000,1502,1500,2000,1489,1510,1511
17548000,1501,1500,2000,1489,1510,1511
17552000,1501,1500,2000,1488,1511,1511
17556000,1501,1500,2000,1488,1511,1511
17560000,1501,1500,2000,1488,1511,1511
17564000,1501,1500,2000,1489,1510,1511
17568000,1501,1500,2000,1489,1510,1511
17572000,1501,1500,2000,1489,1510,1511
17576000,1501,1500,2000,1489,1510,1511
17580000,1501,1500,2000,1490,1509,1510
17584000,1501,1500,2000,1490,1509,1510
17588000,1501,1500,2000,1490,1509,1510
17592000,1500,1500,2000,1490,1509,1509
17596000,1501,1500,2000,1490,1509,1509
17600000,1501,1500,2000,1490,1509,1509
17604000,1501,1500,2000,1491,1508,1510
