timestamp,lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad
18000000,398714138,327368418,400131,0,0.01,0.01,-0.03,0.5279621
18204000,398714138,327368419,400132,0,0,0,0,0.79848814
18408000,398714138,327368419,400121,0,0,0,-0.03,0.35360372
18612000,398714138,327368478,400120,6.75,0,6.75,-0.01,1.5714945
18816000,398714138,327368727,400117,13.46,0,13.46,0,1.5711453
19020000,398714138,327369115,400121,17.83,0.03,17.82,-0.02,1.5687019
19224000,398714137,327369579,400134,20.619999,-0.21,20.619999,-0.14,1.5809191
19428000,398714131,327370085,400171,22.189999,-0.42,22.18,-0.11,1.5899949
19632000,398714120,327370628,400245,23.029999,-0.71999997,23.01,-0.64,1.6020377
19836000,398714101,327371195,400479,23.359999,-1.29,23.33,-1.66,1.6262978
20040000,398714072,327371754,400906,23.43,-1.79,23.369999,-2.45,1.6474162
20244000,398714035,327372302,401479,23.359999,-2.29,23.23,-3.25,1.6690583
20448000,398713988,327372857,402217,23.17,-2.76,23.01,-3.98,1.6901767
20652000,398713931,327373416,403130,22.91,-3.28,22.68,-4.77,1.7146114
20856000,398713867,327373955,404173,22.6,-3.75,22.279999,-5.52,1.7376498
21060000,398713795,327374474,405347,22.23,-4.19,21.81,-6.31,1.7606881
21264000,398713715,327374991,406697,21.859999,-4.49,21.4,-6.95,1.7774433
21468000,398713630,327375511,408195,21.6,-4.49,21.09,-7.3599997,1.7807595
21672000,398713550,327376016,409724,21.43,-4.22,21.01,-7.6,1.7692401
21876000,398713477,327376507,411285,20.9,-3.81,20.539999,-7.74,1.7542304
22080000,398713412,327376990,412868,20.14,-3.25,19.83,-7.7599998,1.733461
22284000,398713355,327377473,414450,19.939999,-2.77,19.73,-7.33,1.7104226
22488000,398713308,327377948,415883,20.039999,-2.29,19.92,-6.7599998,1.6856389
22692000,398713272,327378418,417188,20.119999,-1.78,20.05,-6.3199997,1.6596335
22896000,398713244,327378900,418457,20.17,-1.22,20.15,-6.08,1.6313592
23100000,398713227,327379393,419713,20.199999,-0.63,20.189999,-5.91,1.6020377
23304000,398713220,327379877,420893,20.199999,-0.099999994,20.22,-5.73,1.5760323
23508000,398713223,327380352,422017,20.17,0.38,20.16,-5.5499997,1.5515977
23712000,398713234,327380835,423147,20.13,0.83,20.119999,-5.49,1.5292574
23916000,398713254,327381325,424266,20.08,1.1999999,20.05,-5.4,1.5105823
24120000,398713279,327381805,425354,20.029999,1.56,19.96,-5.29,1.4922565
24324000,398713310,327382273,426407,19.98,1.79,19.89,-5.21,1.4807372
24528000,398713345,327382749,427484,19.92,2.04,19.81,-5.2,1.4676473
24732000,398713385,327383233,428562,19.859999,2.2,19.72,-5.15,1.4594442
24936000,398713426,327383705,429613,19.81,2.3,19.67,-5.1099997,1.4542084
25140000,398713469,327384167,430621,19.76,2.34,19.619999,-5.04,1.4517648
25344000,398713512,327384637,431654,19.71,2.3999999,19.59,-5.02,1.4484487
25548000,398713557,327385115,432700,19.66,2.37,19.51,-5.0099998,1.4496704
25752000,398713600,327385583,433714,19.619999,2.32,19.48,-4.91,1.4521139
25956000,398713642,327386040,434716,19.58,2.25,19.449999,-4.95,1.4550809
26160000,398713682,327386506,435717,19.529999,2.1599998,19.4,-4.91,1.4596188
26364000,398713723,327386979,436731,19.49,2.1,19.39,-4.85,1.4627604
26568000,398713760,327387443,437725,19.449999,1.9799999,19.32,-4.81,1.4683454
26772000,398713795,327387898,438689,19.41,1.9,19.34,-4.8199997,1.4725342
26976000,398713830,327388361,439672,19.38,1.8,19.289999,-4.7799997,1.4774213
27180000,398713863,327388833,440646,19.38,1.7199999,19.289999,-4.77,1.4817846
27384000,398713893,327389297,441614,19.539999,1.5899999,19.48,-4.63,1.4892895
27588000,398713920,327389757,442543,19.65,1.3,19.59,-4.5,1.5041248
27792000,398713939,327390229,443471,19.71,0.82,19.689999,-4.5499997,1.529083
27996000,398713948,327390711,444413,19.74,0.13,19.72,-4.5499997,1.5639895
28200000,398713943,327391184,445333,19.77,-0.69,19.77,-4.48,1.6057029
28404000,398713923,327391648,446232,19.789999,-1.62,19.71,-4.47,1.6526521
28607999,398713883,327392120,447142,19.81,-2.62,19.63,-4.38,1.7037903
28812000,398713823,327392599,448044,19.84,-3.6999998,19.46,-4.2999997,1.7585937
29016000,398713747,327393054,448905,19.859999,-4.77,19.289999,-4.24,1.8133969
29220000,398713648,327393513,449745,19.88,-5.85,18.99,-4.06,1.8694222
29424000,398713529,327393974,450581,19.9,-6.8799996,18.66,-4,1.9242254
29628000,398713395,327394409,451374,19.91,-7.8599997,18.289999,-3.9099998,1.9767598
29832000,398713239,327394850,452183,19.92,-8.86,17.859999,-3.81,2.0310395
30036000,398713071,327395263,452941,19.9,-9.78,17.34,-3.75,2.0844467
30240000,398712883,327395673,453719,19.869999,-10.62,16.81,-3.78,2.1343632
30444000,398712675,327396075,454504,19.83,-11.46,16.17,-3.79,2.187421
30648000,398712461,327396448,455277,19.77,-12.219999,15.559999,-3.8899999,2.236814
30852000,398712225,327396821,456125,19.699999,-12.91,14.88,-4,2.2851593
31056000,398711982,327397170,456954,19.63,-13.48,14.2699995,-4.0699997,2.3275712
31260000,398711734,327397497,457777,19.55,-14.009999,13.639999,-4.24,2.369459
31464000,398711467,327397823,458669,19.449999,-14.45,13.03,-4.36,2.407856
31668000,398711204,327398124,459564,19.38,-14.7699995,12.53,-4.52,2.4378757
31872000,398710929,327398418,460511,19.3,-15.07,12.05,-4.67,2.4671974
32076000,398710644,327398708,461489,19.22,-15.309999,11.679999,-4.79,2.4895377
32280000,398710367,327398978,462449,19.17,-15.429999,11.36,-4.79,2.506991
32484000,398710077,327399253,463467,19.109999,-15.54,11.179999,-4.9,2.5179865
32688000,398709790,327399519,464472,19.08,-15.57,11,-4.91,2.5261893
32892000,398709509,327399778,465452,19.06,-15.559999,11,-4.93,2.526015
33096000,398709217,327400046,466450,19.05,-15.57,10.99,-4.8599997,2.5267131
33300000,398708936,327400304,467414,19.039999,-15.54,11.03,-4.8199997,2.5242696
33504000,398708651,327400569,468397,19.029999,-15.44,11.11,-4.81,2.5178118
33708000,398708362,327400843,469389,19.02,-15.349999,11.23,-4.75,2.5096087
33912000,398708087,327401109,470337,19.01,-15.219999,11.38,-4.73,2.499486
34116000,398707802,327401390,471322,18.99,-15.059999,11.55,-4.71,2.4872687
34320000,398707527,327401669,472293,18.96,-14.91,11.719999,-4.72,2.4752257
34524000,398707259,327401946,473241,18.93,-14.75,11.889999,-4.75,2.4630086
34728000,398706985,327402239,474232,18.9,-14.559999,12.05,-4.68,2.4499185
34932000,398706724,327402525,475184,18.869999,-14.41,12.19,-4.71,2.4392722
35136000,398706460,327402818,476149,18.84,-14.25,12.33,-4.74,2.428451
35340000,398706194,327403121,477156,18.81,-14.12,12.42,-4.77,2.4200735
35544000,398705940,327403414,478123,18.779999,-14.04,12.5,-4.79,2.4137905
35748000,398705677,327403720,479125,18.75,-13.91,12.55,-4.8399997,2.4075072
35952000,398705422,327404022,480114,18.72,-13.82,12.61,-4.81,2.4017475
36156000,398705174,327404319,481085,18.69,-13.75,12.67,-4.87,2.3972096
36360000,398704916,327404629,482103,18.66,-13.679999,12.66,-4.9,2.394766
36564000,398704669,327404927,483084,18.63,-13.62,12.679999,-4.92,2.391799
36768000,398704419,327405232,484090,18.59,-13.559999,12.73,-4.9,2.3876104
36972000,398704166,327405543,485111,18.55,-13.509999,12.75,-4.92,2.3848178
37176000,398703923,327405842,486100,18.52,-13.42,12.74,-4.94,2.3818507
37380000,398703672,327406154,487121,18.49,-13.38,12.7699995,-4.92,2.379582
37584000,398703426,327406461,488130,18.46,-13.34,12.7699995,-4.91,2.378011
37788000,398703186,327406761,489117,18.44,-13.2699995,12.78,-4.97,2.3746948
37992000,398702936,327407073,490154,18.41,-13.259999,12.7699995,-4.91,2.3748693
38196000,398702698,327407373,491141,18.38,-13.21,12.75,-4.95,2.3734732
38400000,398702455,327407679,492167,18.35,-13.139999,12.82,-4.95,2.368586
38604000,398702210,327407995,493188,18.35,-12.889999,13.03,-4.87,2.350784
38808000,398701981,327408306,494157,18.369999,-12.5,13.45,-4.83,2.3195424
39012000,398701753,327408644,495142,18.41,-11.7699995,14.16,-4.68,2.26439
39216000,398701544,327408993,496086,18.449999,-10.809999,14.929999,-4.61,2.1973693
39420000,398701360,327409354,497017,18.5,-9.62,15.799999,-4.58,2.1176078
39624000,398701193,327409751,497967,18.57,-8.13,16.69,-4.5099998,2.0242329
39828000,398701061,327410153,498873,18.619999,-6.5099998,17.44,-4.54,1.9284142
40032000,398700958,327410576,499771,18.33,-4.74,17.68,-4.38,1.8325957
40236000,398700884,327411007,500644,17.88,-3.1799998,17.58,-3.97,1.749867
40440000,398700839,327411419,501384,17.529999,-1.9499999,17.449999,-3.37,1.6824974
40644000,398700813,327411843,502011,17.279999,-0.84999996,17.27,-2.6499999,1.6200145
40848000,398700807,327412255,502482,17.109999,0.16,17.109999,-1.9799999,1.5611969
41052000,398700818,327412655,502812,17.01,1.06,16.97,-1.3199999,1.50779
41256000,398700846,327413068,503029,16.94,1.93,16.84,-0.71999997,1.4564772
41460000,398700889,327413462,503126,16.9,2.72,16.66,-0.29,1.4086552
41664000,398700946,327413860,503126,16.88,3.48,16.52,0.11,1.3629276
41868000,398701018,327414262,503057,16.859999,4.18,16.34,0.45,1.3198179
42072000,398701100,327414644,502947,16.83,4.8399997,16.14,0.65999997,1.2791518
42276000,398701196,327415035,502772,16.8,5.37,15.91,0.9,1.2451178
42480000,398701300,327415414,502577,16.77,5.8399997,15.719999,1.01,1.2149237
42684000,398701408,327415781,502371,16.74,6.21,15.53,1.1,1.190489
42888000,398701528,327416159,502146,16.71,6.5,15.41,1.05,1.1714649
43092000,398701647,327416520,501926,16.69,6.69,15.28,1.03,1.158026
43296000,398701772,327416886,501712,16.68,6.81,15.219999,1.01,1.1496483
43500000,398701900,327417258,501498,16.67,6.8799996,15.179999,0.97999996,1.1451105
43704000,398702024,327417614,501305,16.66,6.83,15.219999,0.91999996,1.1487757
43908000,398702151,327417986,501114,16.66,6.7599998,15.23,0.89,1.1527898
44112000,398702275,327418352,500942,16.67,6.6299996,15.309999,0.85999995,1.1618657
44316000,398702392,327418713,500778,16.68,6.43,15.389999,0.81,1.1749556
44520000,398702511,327419091,500620,16.69,6.19,15.469999,0.72999996,1.189791
44724000,398702621,327419457,500477,16.699999,5.97,15.599999,0.69,1.2049754
44928000,398702728,327419832,500339,16.71,5.69,15.71,0.59999996,1.2229522
45132000,398702832,327420218,500212,16.73,5.42,15.82,0.52,1.2405801
45336000,398702928,327420591,500109,16.75,5.17,15.92,0.5,1.2562879
45540000,398703022,327420981,500012,16.76,4.89,16.039999,0.44,1.274614
45744000,398703109,327421367,499935,16.779999,4.62,16.15,0.39999998,1.2917182
45948000,398703191,327421747,499864,16.779999,4.4,16.199999,0.35,1.3051572
46152000,398703272,327422144,499798,16.789999,4.19,16.26,0.32999998,1.3182472
46356000,398703345,327422527,499742,16.789999,4,16.31,0.25,1.3299408
46560000,398703417,327422918,499705,16.8,3.84,16.34,0.25,1.3393656
46764000,398703488,327423318,499649,16.8,3.6899998,16.4,0.22,1.3494886
46968000,398703554,327423704,499620,16.8,3.59,16.39,0.19999999,1.3550736
47172000,398703621,327424105,499584,16.8,3.5,16.42,0.12,1.3603095
47376000,398703685,327424499,499554,16.8,3.4399998,16.449999,0.099999994,1.3644984
47580000,398703747,327424886,499527,16.8,3.3899999,16.47,0.049999997,1.3674654
47784000,398703811,327425289,499513,16.8,3.3799999,16.449999,0.099999994,1.3678144
47988000,398703872,327425675,499499,16.789999,3.37,16.46,0.04,1.3683381
48192000,398703933,327426069,499491,16.779999,3.36,16.43,0.049999997,1.3685126
48396000,398703997,327426471,499486,16.77,3.3799999,16.41,0.04,1.3671165
48600000,398704058,327426858,499489,16.76,3.4199998,16.44,-0.02,1.3655455
48804000,398704122,327427259,499480,16.75,3.4199998,16.4,0,1.3646729
49008000,398704185,327427652,499482,16.74,3.48,16.369999,0,1.3610077
49212000,398704248,327428036,499491,16.73,3.49,16.359999,0.02,1.3603095
49416000,398704314,327428436,499487,16.72,3.51,16.33,0.02,1.3587388
49620000,398704378,327428820,499496,16.699999,3.54,16.35,-0.07,1.357168
49824000,398704443,327429211,499515,16.69,3.57,16.31,0,1.3547245
50028000,398704511,327429609,499519,16.68,3.61,16.3,-0.049999997,1.3524556
50232000,398704576,327429992,499521,16.66,3.6499999,16.279999,-0.04,1.3500122
50436000,398704644,327430389,499534,16.64,3.6499999,16.24,-0.049999997,1.3494886
50640000,398704711,327430778,499547,16.63,3.6699998,16.21,-0.04,1.3475686
50844000,398704778,327431159,499560,16.609999,3.6599998,16.18,-0.06,1.3482668
51048000,398704847,327431555,499576,16.6,3.6799998,16.21,-0.049999997,1.3468705
51252000,398704914,327431936,499584,16.58,3.6899998,16.18,-0.03,1.3459978
51456000,398704981,327432323,499592,16.56,3.6799998,16.14,-0.08,1.3459978
51660000,398705051,327432717,499609,16.529999,3.6799998,16.1,-0.049999997,1.3459978
51864000,398705118,327433095,499626,16.51,3.6799998,16.09,-0.04,1.3458234
52068000,398705187,327433489,499645,16.49,3.7099998,16.07,-0.06,1.3437289
52272000,398705255,327433874,499666,16.48,3.6999998,16.039999,-0.08,1.3437289
52476000,398705322,327434251,499672,16.46,3.6999998,16.039999,-0.049999997,1.3437289
52680000,398705391,327434644,499683,16.44,3.6799998,16.02,-0.03,1.3447762
