timestamp,lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad
7924000,398714138,327364368,400131,0,-0.01,0,-0.04,3.4686673
8128000,398714138,327364368,400129,0,0.01,0,0,5.920331
8336000,398714137,327364368,400127,0,-0.01,0,0.02,2.5408504
8536000,398714138,327364424,400133,6.58,0,6.5699997,0,1.5704472
8740000,398714138,327364665,400118,13.25,0,13.25,0.02,1.5707964
8944000,398714138,327365048,400119,17.67,0.06,17.68,-0.01,1.5673056
9148000,398714138,327365499,400137,20.42,-0.14,20.43,-0.06,1.5779521
9352000,398714133,327366021,400155,22.08,-0.32,22.08,-0.08,1.585457
9556000,398714126,327366552,400167,23,-0.55,22.98,-0.17,1.5947073
9760000,398714110,327367120,400293,23.42,-1.0799999,23.41,-1.09,1.616873
9964000,398714086,327367672,400588,23.57,-1.56,23.529999,-1.77,1.6372933
10168000,398714051,327368246,401033,23.55,-2.1,23.46,-2.5,1.6601571
10372000,398714008,327368795,401614,23.42,-2.62,23.25,-3.22,1.6831955
10576000,398713954,327369360,402359,23.21,-3.1299999,22.97,-3.9399998,1.7064084
10780000,398713892,327369897,403232,22.949999,-3.6599998,22.67,-4.66,1.7310176
10984000,398713819,327370446,404284,22.619999,-4.15,22.22,-5.43,1.7556266
11188000,398713740,327370964,405449,22.25,-4.61,21.77,-6.2,1.7797122
11392000,398713650,327371490,406815,21.869999,-4.87,21.32,-6.89,1.7952456
11596000,398713562,327371987,408242,21.63,-4.83,21.09,-7.2999997,1.7957692
11800000,398713472,327372501,409794,21.46,-4.62,20.939999,-7.54,1.7879152
12004000,398713393,327372989,411327,20.83,-4.18,20.4,-7.7,1.7730799
12208000,398713319,327373479,412921,20.1,-3.6299999,19.75,-7.68,1.7526596
12412000,398713257,327373942,414415,19.949999,-3.21,19.689999,-7.19,1.7324136
12616000,398713202,327374425,415849,20.06,-2.71,19.91,-6.5899997,1.7060593
12820000,398713157,327374904,417165,20.13,-2.19,20.029999,-6.27,1.6800538
13024000,398713122,327375376,418388,20.18,-1.66,20.109999,-6,1.6531758
13228000,398713097,327375859,419598,20.21,-1.11,20.15,-5.7599998,1.6259487
13432000,398713081,327376352,420790,20.199999,-0.53999996,20.16,-5.62,1.5978489
13636000,398713075,327376837,421922,20.17,-0.099999994,20.16,-5.52,1.5760323
13840000,398713078,327377310,423022,20.13,0.32,20.119999,-5.46,1.5545647
14044000,398713088,327377792,424116,20.09,0.71999997,20.09,-5.35,1.534668
14248000,398713104,327378282,425225,20.039999,1.05,20.01,-5.2799997,1.5182619
14452000,398713125,327378761,426290,19.99,1.27,19.949999,-5.23,1.5070918
14656000,398713150,327379229,427337,19.939999,1.48,19.89,-5.18,1.4964453
14860000,398713179,327379705,428385,19.9,1.61,19.859999,-5.13,1.4894639
15064000,398713209,327380189,429449,19.84,1.7099999,19.74,-5.1,1.4840534
15268000,398713241,327380663,430491,19.789999,1.73,19.699999,-5.0899997,1.4831808
15472000,398713273,327381126,431512,19.74,1.7099999,19.66,-5.04,1.4835298
15676000,398713305,327381596,432552,19.68,1.7199999,19.609999,-4.97,1.4831808
15880000,398713337,327382075,433593,19.63,1.66,19.59,-4.97,1.4859734
16084000,398713366,327382543,434617,19.58,1.5799999,19.52,-4.96,1.4898131
16288000,398713395,327383002,435599,19.539999,1.53,19.48,-4.92,1.4922565
16492000,398713421,327383469,436611,19.5,1.42,19.449999,-4.9,1.4978416
16696000,398713447,327383944,437628,19.47,1.3299999,19.43,-4.89,1.5020303
16900000,398713470,327384409,438615,19.43,1.2099999,19.38,-4.81,1.5081389
17104000,398713492,327384865,439561,19.41,1.14,19.369999,-4.74,1.5116297
17308000,398713512,327385329,440535,19.38,1.06,19.35,-4.73,1.5158184
17512000,398713530,327385802,441517,19.359999,0.98999995,19.32,-4.69,1.5194836
17716000,398713548,327386266,442472,19.33,0.87,19.32,-4.69,1.5252432
17920000,398713564,327386719,443403,19.3,0.85999995,19.289999,-4.66,1.5261158
18124000,398713579,327387182,444345,19.279999,0.79999995,19.27,-4.56,1.529083
18328000,398713593,327387652,445287,19.25,0.74,19.24,-4.6,1.5318754
