timestamp,output[2],output[3],output[4],output[5],output[6],output[7]
13000000,900,900,900,900,900,900
13004000,900,900,900,900,900,900
13007999,900,900,900,900,900,900
13012000,900,900,900,900,900,900
13016000,900,900,900,900,900,900
13020000,900,900,900,900,900,900
13024000,900,900,900,900,900,900
13027999,900,900,900,900,900,900
13032000,900,900,900,900,900,900
13036000,900,900,900,900,900,900
13044000,900,900,900,900,900,900
13048000,900,900,900,900,900,900
13052000,900,900,900,900,900,900
13056000,900,900,900,900,900,900
13059999,900,900,900,900,900,900
13064000,900,900,900,900,900,900
13068000,900,900,900,900,900,900
13071999,900,900,900,900,900,900
13076000,900,900,900,900,900,900
13080000,900,900,900,900,900,900
13084000,900,900,900,900,900,900
13088000,900,900,900,900,900,900
13091999,900,900,900,900,900,900
13096000,900,900,900,900,900,900
13100000,900,900,900,900,900,900
13103999,900,900,900,900,900,900
13108000,900,900,900,900,900,900
13112000,900,900,900,900,900,900
13116000,900,900,900,900,900,900
13120000,900,900,900,900,900,900
13123999,900,900,900,900,900,900
13128000,900,900,900,900,900,900
13132000,900,900,900,900,900,900
13135999,900,900,900,900,900,900
13140000,900,900,900,900,900,900
13144000,900,900,900,900,900,900
13148000,900,900,900,900,900,900
13152000,900,900,900,900,900,900
13155999,900,900,900,900,900,900
13160000,900,900,900,900,900,900
13164000,900,900,900,900,900,900
13168000,900,900,900,900,900,900
13172000,900,900,900,900,900,900
13176000,900,900,900,900,900,900
13180000,900,900,900,900,900,900
13184000,900,900,900,900,900,900
13187999,900,900,900,900,900,900
13192000,900,900,900,900,900,900
13196000,900,900,900,900,900,900
13200000,900,900,900,900,900,900
13204000,900,900,900,900,900,900
13207999,900,900,900,900,900,900
13212000,900,900,900,900,900,900
13219999,900,900,900,900,900,900
13224000,900,900,900,900,900,900
13228000,900,900,900,900,900,900
13232000,900,900,900,900,900,900
13236000,900,900,900,900,900,900
13240000,900,900,900,900,900,900
13244000,900,900,900,900,900,900
13248000,900,900,900,900,900,900
13251999,900,900,900,900,900,900
13256000,900,900,900,900,900,900
13260000,900,900,900,900,900,900
13268000,900,900,900,900,900,900
13271999,900,900,900,900,900,900
13276000,900,900,900,900,900,900
13283999,900,900,900,900,900,900
13288000,900,900,900,900,900,900
13292000,900,900,900,900,900,900
13296000,900,900,900,900,900,900
13300000,900,900,900,900,900,900
13308000,900,900,900,900,900,900
13315999,1499,1500,2000,1489,1510,1512
13320000,1500,1500,2000,1490,1509,1512
13324000,1500,1500,2000,1489,1510,1512
13328000,1500,1500,2000,1488,1511,1512
13332000,1500,1500,2000,1488,1511,1512
13335999,1500,1500,2000,1487,1512,1512
13340000,1500,1500,2000,1488,1511,1513
13344000,1500,1500,2000,1489,1510,1512
13347999,1499,1500,2000,1489,1510,1512
